question,choices,answer
"[header] How to keep a young child from messing up the house [title] Get by with less. [step] If you have less stuff, kids will have fewer opportunities to make a mess. Work on reducing clutter in your home.","['Mix up your purse, wardrobe, and computer junk, if you can, and create a grid to serve as a place to keep necessary necessities. [substeps] Find things which look good and have little to no bulk in the escape net.', 'Buy a master lock to put under the door. Put up a wall hanger if necessary.', 'Minimizing your amount of stuff will result less mess and, in turn, less stress. [substeps] Keep only what you really need in areas of your home like the kitchen, the living room, and the bedroom.', 'Get as much clean-up in the home as possible so you can maintain it as a whole. Children are less apt to mess around in their rooms because they have multiple rooms with the same amount of stuff.']",C
"[header] How to convert and combine office documents to one pdf [title] Open adobe acrobat pro. [step] Find the "" create "" function and click it to drop download the list, and you'll see "" combine files into a single pdf "". [title] Add office documents.","['[step] Click "" create pdf "" while you\'re downloading the list. The file files will be added after you click "" import "" on the drop down list, and the dialog box will appear with all the documents you\'ve separated and/or converted to one pdf.', '[step] Use the command "" adobe acrobat pro "" and click on the name of the file in "" add the first "" drop down menu. This will open a pop-up asking the for a pdf, click get started, and the username of your pdf in the top right corner on the pop-up.', '[step] At the top left of the "" combine files "" dialog box, click "" add files "" and choose the office documents to include. [substeps] In the thumbnail view, you can directly drag and drop files and pages into the desired order.', '[step] Click "" create "" to create a new pdf by dragging and dropping your pdf. [step] Add also pages, columns, charts, languages, etc.']",C
"[header] How to wear a scarf [title] Wrap it in a simple loop. [step] Of one of the most basic and attractive ways of wearing a scarf is just wrapping it in a loop around your neck. Wrap the scarf around your neck to create a single loop, with the tail ends loosely draped in the front.","['This will make it look like a scarf is wrapped around a particularly desirable part of your body. [substeps] Tie the loop into a simple knot so that the loop, with the tail ends, can be seen and stood out.', ""Pull on the loop a bit to loosen it up and create a more casual appearance. If you're trying to beat the cold, you can wrap the scarf multiple times around your neck."", 'You can hook the tail end over your shoulder or tie a knot at the end. [substeps] Never wrap the scarf around your neck.', 'Then, round the loop at the end to create smaller loops that connect more naturally to the scarf. Keep the loop to your neck for a more casual look.']",B
"[header] How to measure chest size [title] Locate a fabric tape measure. [step] This type of tape measure is easy to wrap around your body, and accurately measuring curves. If you don't have one, you can instead wrap a string around your body, then measure that with a ruler.","['[title] Find a friend to help you measure. [step] It can be a little tricky to take an accurate chest measurement on your own, so if possible, see if you can find a friend to help you.', 'Be sure to stand about 6 feet (1.8 m) behind any furniture you intend to walk on. [substeps] You can try double-sided tape for a stronger measurement.', 'Hang the tape tape down the front of your chest, rubbing its edge along your ribs. [substeps] Mark down the shirt width using an invisible pencil.', '[substeps] Some fabrics can be tested with built-in test tape, but other fabrics and materials can be found online or in craft stores. You might use test tape for smaller forms of chest measuring, such as sweaters, tutus, and shirts.']",A
"[header] How to prevent toddler accidents [title] Keep an eye on your toddler as much as possible. [step] While there are all kinds of safety measures you can take, there's no substitute for parental supervision. You can't supervise your toddler every minute, but watch them as closely as possible when they are up and about.","['[substeps] Take extra care to watch your toddler in hazardous areas, like around windows and stairs, in the kitchen, or in the bathtub. This is even more true for playdates at unfamiliar houses.', ""When you can't see a toddler, alert caretakers to see them, either by simply walking up to them or by pointing to their bumps. [substeps] If an adult stops by and runs up, you need to supervise them as well."", ""Now is not the time to worry about safety with your family-or you's watching over your toddler just as much as you watch over yours. [substeps] While you may be tempted to intervene every few hours, resist this temptation."", ""[substeps] As a caretaker, you'll be watching your toddler closely. Even on a toddler's first day of school, you should notice changes in your child's behavior.""]",A
"[header] How to do stiletto nails [title] Gather your materials. [step] Stiletto nails are easy to achieve, but you do need some special materials and tools. You will need : [substeps] A package of long, square shaped fake nails.","['Tacky nail polish remover to remove loose polish from the tips of fake nails. A temporary lash station or a separate eyelash curler.', 'Get the kind that go over your entire nail. You can find these in beauty supply stores.', 'Two pieces of cardboard or rectangular paper a ruler three different colored jewels, thumbtacks, or duct tape some glue nail polish a nail sealer or nail salon. [title] Cut the cardboard or paper to the correct length.', 'Scissors for making very even cuts, or, you can use a craft knife. Nail clippers or the small cylindrical object that can be used as a nail clipper.']",B
[header] How to sort on google sheets on android [title] Open the google sheets app on your android. [step] The sheets app looks like a white spreadsheet table on a green document icon. You can find it on your apps menu.,"['[title] Tap the file you want to sort. [step] The checkmarks on the page will indicate that the file is being sorted.', ""[substeps] If you don't have sheets on your android phone, you can download them for free from the google sheets app on a new device. [title] Tap the blank boxes on the spreadsheet screen."", ""[substeps] If you are running a windows or mac computer, you'll find it in the app drawer. If you are running a mac, but you have just created a document, tap the file menu in the upper right-hand corner."", '[title] Tap the file you want to edit. [step] Find the spreadsheet you want to edit on your saved files list, and open it.']",D
People are skateboarding down a street. A person is riding a blue bicycle. people,"['are sitting at a table eating, watching tv and waiting for someone to come.', 'are skateboarding around a city dressed like robots.', 'are skateboarding down a slide.', 'are doing tricks on a skateboard.']",D
"[header] How to build a positive home for your kids [title] Practice what you preach. [step] Children take on a great deal of the beliefs, attitudes, and behaviors demonstrated by their parents. Therefore, it's essential that your presence in their lives reflects that of a positive role model.","[""Don't assume that your own actions reflect what your child believes or thinks of you. [substeps] Talk to and model what you preach regarding children in your bedroom."", 'The popular saying "" do as i say not as i do "" simply won\'t cut it here. If you smoke, drink, use swear words, or demonstrate prejudiced viewpoints, there\'s a good chance your children will, too.', ""This means you need to keep up with the younger generations' belief systems, role model, and other role models in order to be encouraging and encouraging. You can do this by : [substeps] Inviting your friends to live in your home."", '[substeps] Write down your statements about your ways and in, and make sure you discuss them with them regularly. Keep a record of your points with a pen and record them so everyone can see them.']",B
"[header] How to have smooth and silky hair [title] Wash your hair a few times a week instead of every day. [step] In order for your hair to stay soft and smooth, it needs the natural conditioning of sebum, the oil that your scalp produces to keep your hair strong. If you wash your hair every day, you rinse away this nourishing oil, leaving your strands feeling dry and coarse instead of smooth and silky.","['[substeps] When you shampoo and condition your hair, work it through in small, multi-strand sections with your fingers. Use a texturizing spray each time.', '[substeps] Instead of shampoo, use conditioner. You can also use a loofah for this purpose.', ""If you skip washing your hair, you won't be able to maintain that smooth and silky hair. [title] Follow what proper shampoo and conditioner you apply to your hair."", ""[substeps] Find the washing routine that's right for you. Some people do it 2 or 3 times a week, while others wash every other day if their hair is especially oily.""]",D
"[header] How to build a landscape border around a house [title] Take note of your home's key features. [step] Formal styles tend to have symmetrical designs while informal styles tend to have asymmetrical designs. Instead of contrasting these features, compliment them.","['For example, a simple border constructed around a staircase railing could then be cut to the appropriate length. Remember, the wider the border, the more finished this will look.', '[substeps] Keep in mind that aesthetics are more important than aesthetic features. What makes your home unique and beautiful are the elements you draw into your design.', 'If, for instance, you have a formal style home, like a colonial revival, you should choose a fairly formal landscape garden that closely frames the perimeter of your house. For less formal styles, like ranches, curvy casual landscape borders are the way to go.', ""Start with your house's structure and history in mind when determining the structure of your border. [substeps] Draw boards with starting points if your house is quite complex.""]",C
"[header] How to reduce your fall risk with exercise [title] Talk to your doctor and a physical therapist. [step] When you are deciding to start an exercise program, you should talk to your doctor and/or a physical therapist about your plans. This is particularly important if you have mobility issues or trouble with physical activity, as your doctor can help you determine what is safe for you.","['No matter what your physical fitness level is, you can be more active and get on a program to strengthen your body. A physical therapist can help you come up with an exercise plan to help reduce your risk of falling.', '[substeps] Your physical therapist may also be able to suggest other exercise programs that you could try. If you want to start a new exercise program, discuss the options the therapist has expressed with you.', 'You may also want to consider home safety measures before starting the program. Taking steps to make sure your home is not subjected to any hazards can be a great way to improve your health and minimize the risk of falling at any point in your exercising regimen.', '[substeps] The therapist can help you define your fitness goals and form a plan that will be convenient for you while you exercise. The physical therapist can help you describe your exercises to her and other physical therapists so that they can give you guidance.']",A
"[header] How to decorate your yard for halloween with or without money [title] Clean up your yard. [step] Rake leaves, pick up trash, animal litter, and mow the lawn. [title] Now, gather your supplies.","['[step] The following items will make it easier to treat your yard like a haunted house for halloween : [substeps] Plus you will have treats and snacks. Leftover trash bags and diy costumes.', ""[step] Stock up on newspaper that's cool to dry. Spray paint if needed to cover the area of your yard you wish to decorate."", ""[step] You'll need the following items : [substeps] Masking tape. Masking tape is a can that is hung over your mailbox and helps remove odors from the surrounding environment."", '[step] You may want to take a trip to the dollar store, walmart or any other store. Have, pumpkins, skeletons, signs, tombstones, coffins.']",D
"[header] How to become an it consultant [title] Choose the right major. [step] The college major you choose will be invaluable in enabling you to work as an it consultant. While there is no single "" correct "" major for hopeful consultants, a field like computer sciences will ground you in technology.","['Many colleges and universities make it easier for students to associate with college majors. Choose a major that has some degree in technology.', '[substeps] Other useful majors include: business, marketing/sales (if you plan to work with clients), or electrical engineering. Many online colleges offer it-specific degrees.', 'Being an it consultant requires at least some objective work to overcome and it takes one or two years to be appointed formally. [substeps] The major you choose will be specifically tailored to graduate with a less introductory job.', 'They might also help you learn more about modern computer programs on a competitive basis, or they might help you develop a portfolio (or portfolio) that will lead you to start on your own. [substeps] Choosing a major should be your number one responsibility.']",B
"[header] How to transfer files using teamviewer [title] Log into your teamviewer account inside the program. [step] Locate the teamviewer icon, and double-click it to run program. Two windows should pop up, one small and one big.","['The smaller window on the right should say "" computers & contacts "" at the top of the window. This will be the one used to log into your teamviewer account.', 'Click "" start "" to load and close teamviewer. [title] Select a pre-game folder on your computer to get the downloaded files.', '[title] Click the "" share "" button located beside the sharing icon. [step] Then click "" my computer "" to bring out the sharing list.', '[substeps] This method works on a windows pc, as well as a windows xp pc. [title] Navigate to your offline mobile device.']",A
[header] How to keep a friend [title] Loosen up. [step] Don't hold on to grudges and give your friends the benefit of the doubt. Don't assume that your friend is trying to spite you or doesn't care about your relationship.,"['The first step towards managing your relationship is relaxed. [substeps] Breathing deeply and slowly works as well, but in doing so is not as simple as regulating your breathing.', 'When they do something wrong, give them a hard time. Though you may not know why they did it, you will be able to find patterns.', 'The key to successfully maintaining a friendship is accepting that each person has flaws. [substeps] Remember that some friends have their strengths, but other people have weaknesses too.', ""Consider that your friends have their own lives and that their schedules may change on the spur of the moment. [substeps] Give your friend time to explain herself or let her know directly how you're feeling.""]",D
"[header] How to set dry hair [title] Work a styling product through your hair. [step] Use your favorite styling mousse, spray, or gel. Apply the product to your hair with your fingertips.","['[substeps] Stop at the roots and comb your hair through after taking your styling product. Do not get spray or gel into your roots because this usually can disturb the curl.', 'Run the end of a comb through your hair to distribute the styling products. Comb or brush gently through dry hair to distribute the hair.', 'Keep it in your hair for a few minutes, then rinse out the product and use conditioner. [substeps] If your hair is curly, divide your hair into several sections.', 'Begin by working the product near the roots of your hair. Continue applying the product as you work your way down to the tips of the strands.']",D
"[header] How to do the heimlich maneuver on an unconscious adult [title] Seek medical assistance. [step] Immediately ask someone to call 911 (or another emergency number) as you begin providing assistance to the unconscious person. If you are alone, shout for help as you begin the heimlich maneuver.","['[substeps] The best course of action is to stand near the unconscious person. If possible, do not fall, stand, or walk around while you attempt to administer cpr.', 'You could also use cpr for an unconscious person. [substeps] Using cpr typically means emergency medical attention, in which case, you need to call 911 before attempting to assist.', '[title] Roll the person on her back on a hard surface. [step] Move the person onto her back while supporting the head and neck.', ""In such a situation, stay completely still, and don't move around very quickly or tap your head on an object. Ask someone to move you towards the ambulance.""]",C
"[header] How to write a home improvement contract [title] Define what you want to do. [step] You can't write a good contract unless you can define exactly what you want to accomplish. Whether it's a major project like an internal remodel that includes adding rooms or rearranging walls, a new bathroom, or merely adding lighting, you must have a firm grasp on all aspects of the project.","['[substeps] A full contract makes certain kinds of health and safety issues more likely. If you try to get your home as good as possible, the other person might skip ahead to any settlement offer.', ""Your objective should be clear from the outset, however. [substeps] Don't wait around for the right time."", '[substeps] Make sketches or print out photos that closely match what you would like to do. This can help you when selecting a contractor and writing the contract.', ""[substeps] If you need to include a unique color scheme, don't just list and label certain, however. You don't need to thoroughly describe every detail of the project, either.""]",C
"Then, the woman cross the finish line and people help her. A cameraman films on front the finish line while people is arriving. a woman","['collects people in a room.', 'raise her arms when cross the finish line.', 'talks next to a food store, then the woman eat food on front of the food store.', ""rescues a rubik's cube from a young crowd.""]",B
The purple shirt man wins the match. The men get up from the table and the buff man in purple laughs. we,"['switch to the buff men winning the match.', 'see a woman in the audience then return to the match.', 'see the closing screen.', 'see the match end and the closing screen.']",C
"[header] How to exercise an option [title] Compare the price of the underlying stock to your strike price. [step] When you exercise your option, you buy (call) or sell (put) the underlying stock at the price stated in the contract. If your options have value relative to the actual stock price, you are "" in the money.","['"" [substeps] A call option allows you to buy stock at the stated strike price. You\'ll make money if the stock is trading at a higher price than your stock price, because you can buy shares at your lower strike price.', '"" in other words, you sell the stock without paying a commission. In exchange for wasting money in your initial purchase, you lose an opponent\'s stock.', '"" [title] Learn the definition of "" strike "" in limited use. [step] Strike does not refer to anything over a set price.', '"" if the underlying stock price is lower than the collective market value, you are "" in the money. "" [substeps] In the united states, the general profit of an option is $37 , 750.']",A
"[header] How to stay safe at a cruise port [title] Check security threats before you book. [step] One of the best ways to make sure you stay safe at a port of call is to avoid going to any truly dangerous ports. Before you book a cruise, look over its itinerary and check with both your nation and the port's home nation to see if any threats are listed.","['You can ask an agent at the port to activate security for you. Make sure you book your cruise for a minimum of a week or two.', '[substeps] Also look at other cruise websites and read reviews of ship workers and travel guides. You should be able to ensure that someone on shore is able to take care of the ship safely while you are docked.', '[substeps] Departments or ministries of state often issue travel warnings and alerts for international destinations. Call or check online with the appropriate government agency in your country to see if they have listed any warnings for any of your intended ports.', 'Good restaurants and safety practices will also help reassure you and aid in keeping yourself safe during your trip. [substeps] Determine if the cruise should be held at a hotel or resort first.']",C
"A grroup of men, boys, and girls are playing dodgeball on an indoor court. they","['run back and forth, playing dodgeball by hitting the nets.', 'throw a series of balls at one another, trying to dodge and catch them.', 'run in circles, while one hops many times around the court.', 'bounce back and forth, trying to scoring.']",B
First the man steps onto his skateboard and a car rides past. then both of the men,"['push the skateboards back and forth on the dirt path.', 'take their skateboards and run around an area.', 'ride the skateboards at the same time in the middle of the streets.', 'ride their skateboards in a race then take off and ride on the freeway in several curves.']",C
A boy in a blue t-shirt bounces two basketballs in a gym while blocking another basketball player and making a goal with the ball. A boy bounces two basketballs between his legs. another basketball player,"['follows suit and makes a goal and destroys the ball.', 'makes a goal but the other player continues to block the ball.', 'approaches him and tries to take the ball from him.', 'bounces a ball three times while dribbling the ball.']",C
"[header] How to make your eyes stop hurting [title] Flush your eyes out with eyewash. [step] If you have not already done so, rinse your eyes out with a commercial eyewash or water if that's what you have on hand. F the problem is as a result of a contaminant such as a piece of dirt, this may be enough to solve the problem.","['Make sure the water and/or solution is at a temperature of between 60 ° f (15. 6 ° c) and 100 ° f.', '[substeps] Coffee, sports drinks, grocery products, and beverages containing chemicals cause blemishes. Sodium hydroxide is thought of as a known food allergen and can irritate tonsils.', ""If the eyewash is not what you desire, consider lining your eyes with mineral oil or eyedrops. Don't swallow these oils or eyedrops while in the shower, as they can further irritate your eyes."", '[substeps] You could purchase a regular eyewash from a drug store. Rinse thoroughly and swish the water around your eyes to remove any dead microbes.']",A
"[header] How to get rid of dandelions in a lawn [title] Pour boiling water over the dandelions. [step] If you consistently pour boiling water over each dandelion a few times each day, the plants should start to wilt and wither into oblivion within three days. [title] Spray the dandelions with vinegar.","['[step] Plain white vinegar works, but you can also boil it down to concentrate the amount of acetic acid, creating an even more potent weed killer. Put the vinegar in a spray bottle, and douse the offending weed from head to base.', '[step] The vinegar can contain salicylates, which can kill the dandelions. However, the vinegar will actually damage the dandelions causing them to wither rapidly.', '[step] This is one of the lowest-calorie natural chemicals you can buy and is a relatively easy way to kill dandelions that are decomposing more quickly. To use this method, pour 1/2 cup vinegar into the weeds surrounding the dandelions until the water runs clear.', ""[step] Vinegar softens and moisturizes the dandelions, since the vinegar leaves a waxy smell. Vinegar can also be scented, so pour a small amount into the plant's perennial pot and place it in the sun before you head away from home.""]",A
[header] How to score deer antlers [title] Air-dry your buck's antlers for 60 days or more. [title] Ensure the skull plate is intact and it has not been artificially replaced or repaired. [step] Your antlers can't receive an official boone and crockett score in this condition.,"['[title] Check the meat of the deer (outlined below) for defects that cause your antlers to be inedible and which could lead to a negative score. [step] Unfortunately, never foods red deer antlers, as this have food inside which animal have flaws.', '[title] Make sure your whitetail deer hunt follows the fair game laws of your state. [step] Unfair chase makes your antlers ineligible to be officially scored.', ""[title] Ensure the hooves have been fully dried before starting. [step] Grass dries to show and you don't want to give your deer an infection from the sweat of someone else hunting you."", ""It must be old enough to be recycled properly by a store that sells crockett's, crockett's or crockett's antlers. As such, your antlers must be unblemished, so you cannot handle them if you can live without them.""]",B
"[header] How to combine fashions [title] Start by acquiring different pieces of different styles. [step] Maybe you like intricate black jewelry, neon skinny jeans, and pink frilly shirts? Buy whatever it is that you like, and make sure not to follow the crowd. Trends are bad to follow too, as you're constantly changing and spending money.","[""Only follow trends that you like, but remember that trends mean everyone is doing them so you aren't unique in that way. [title] Even though it's hard, pick one fashion style that you like the best and use that as your main style."", ""[title] All that is left for you is you. [step] ( think about it: wouldn't you like a dark colored shirt, a black miniskirt or a tank top? ) plan your outfit as much as possible."", 'If you usually look awesome in your outfit, now is the time to add trends to your life. No matter what your style, it will always be there.', ""Make sure these aren't the thing you look at more often and which you know you'll like just as much. This doesn't have to be a fixed color! Instead, experiment with other pieces of clothing.""]",A
The man drops the fish back into the hole. The man weighs the other fish on the portable scale. the man,"['picks up the remains of the fish.', 'went to a tree stump and looked around at the dead fish on it.', 'drops the other fish back into the hole.', 'then drags the fish out of the hole.']",C
People are riding camels on the sand. People are walking next to the camels leading them. a building,"['is seen on the side.', 'is shown in the background.', 'is seen from behind.', 'is seen a a distance away.']",B
[header] How to cut long layers [title] Dampen and comb through your hair. [step] Fill a spray bottle with warm water. Spray your hair until it is damp.,"['Use a fine tooth comb to detangle your hair-carefully remove snarls and knots from your locks. [substeps] As your hair dries, use the spray bottle to re-wet your locks.', 'Then comb through with your fingers until you have approximately 1-2 inches (2.5-5.1 cm) of water remaining on the ends of your hair. [title] Blot and deep condition your hair.', 'Your hair should be sopping wet, but not dripping wet. Leave a quarter inch of the cap or section of hair to drip onto a paper towel.', 'If you have a blow dryer, close the lid and set the "" cold "" cycle to "" low. "" [title] Separate a length of hair from the rest of your hair.']",A
A view from the water begins and a few houses and a lot of trees are shown on land. a person underwater in snorkeling gear,"['is now swimming around the bottom of the water and meets up with another snorkeler and they both go into a ship that is underwater as they both hold their flashlights and cameras to explore the ship and everything else at the bottom of the water.', 'goes to ocean floor swimming air.', 'appears on screen, busy with the snorkeling game and then shows up with a sandwich in his hand.', 'shoes and goggles examines the shorefront of a big wave where some swimmers are as the land continues to rise up in the water.']",A
"[header] How to wear skirts [title] Choose a pencil skirt if you want a classic, streamlined silhouette. [step] The pencil skirt starts at the waist and ends just above the knee. It is fitted, tapering down to the knees, and has clean, tailored lines.","['Pencil skirts end up looking slimmer in the fall, when the weather will be cooler. They have to fall well below the knee for a classic look.', 'You may also choose a pencil skirt if you already have shorter, more formfitting skirts. Pencil skirts also have beadwear and streamlined fronts.', 'They are perfect for formal occasions, including office settings. Here are some chic outfit ideas : [substeps] Pair a black pencil skirt with a black, fitted shirt.', 'Pencil skirts pair nicely with nearly any skirt, from skirts with a crisp knee or plunging waist or short, form-fitting skirts. [substeps] Pencil skirts also come in colors that are flattering to most body types.']",C
A man is seated at a piano by a curbside. He is playing the piano as people are walking by. they,"['give him a small ovation.', 'pass on front the piano.', 'continue dancing as they walk past, by cars and asphalt.', 'stop to listen and leave him money.']",D
A bearded man talks to the camera from close up. The man uses an electric razor to shave his beard. the man,"['speaks to the camera.', 'spits into a sink filled with and filter water and chews a pencil.', 'then scrubs his face with the razor.', 'stops shaving to talk to the camera.']",D
A teenage boy dances around in the background while another teenage boy wearing practices high jump in a school cafeteria. a teenage boy,"['completes a high jump landing on his back on the mat.', 'performs high jump into the gym and then gets back on the horse and rides off.', 'does high jumps in a gym holding a pole and then in a field balancing and doing flips on elbows.', 'plays a pink extension on a drum set.']",A
[header] How to look better than you already are [title] Don't over-do the make up. [step] Using make all the time isn't good for you skin. Use a little mascara on the upper lashes and a clear or pink lip gloss and maybe a little blush to highlight you face or liquid liner starting from the middle of your upper lash line and outwards.,"[""Don't overdo it however or you won't be able to make it look as beautiful and natural as it did last year. [title] When one applies a good colour without any tinge darker than these they will take away from your pretty face."", ""Some good ones are trouble eyes or eyeshadow gel. Use other concealer too but don't use a foundation! Apply light foundation on your face and on the temples, up the sides of your nose, and around your mouth and forehead."", ""This defines your eyes and gives you the' cat eyes' look. If you don't feel like wearing any at all, i suggest putting on lip balm."", ""Don't use much, but don't over do it. It won't last long to make you look gorgeous but it will make you better at this.""]",C
"[header] How to overcome family pressure to be in a religion [title] Understand the reasoning for this article. [step] Perhaps you live in an area where there are few people who think exactly like you do. Somehow, make a connection with another who feels or thinks very similarly and is very accepting to you as a person.","['[substeps] Talking about how we feel about religion can help draw this person into the will of god. While listening to you talk about what you think of religion can help you develop a range of reasons for believing, we now have insights to put into view what we see and think of today.', 'If this is the case, you can do everything you can to stop the romantic pressure. If people are negative of you for not being in a religious community, like your church, show them that you are willing to honor the faith of others.', 'For example, you might have family-brothers, sisters, etc. - who view abortion as something to adore.', 'This will bolster your confidence in speaking up about your need to be accepted and respected by others. Once you realize that you have a friend or family member with similar beliefs, you should feel the strength to discuss openly your need for further social acceptance.']",D
A close up of shoes are shown that lead into a person putting socks on and waxing off a surf board. the man,"['uses a clipper to undo the end and puts the boots back on his feet.', 'is then shown surfing along the water with others as well as landing in the water.', 'is then seen speaking to the camera on a beach while watching various times on the sand.', 'continues waxing the shoes while pausing to give a tutorial on how they should be done.']",B
We see an image and a title card. We see a man playing basketball. The shot he made is seen in reverse. we,"['see a title and the man appears, shirtless.', 'see a gym with teenagers shooting basketball.', 'see a stick in the finished basket.', 'see the man make his shot and see a title card.']",B
"[header] How to break up when children are involved [title] Make a break up plan with your partner. [step] You should also prepare for the conversation with your children by creating a plan moving forward with your partner beforehand. You both should sit down and discuss who will be living where, who will be responsible for certain daily needs and activities for the children, and when the official divorce process will begin.","['Being clear about these details will allow you to better reassure your children and show a united front. [substeps] For example, you may come to an agreement where your partner moves out and lives in an apartment nearby or another home.', 'You both should plan your actions in the months immediately preceding the marriage as well as how you will do everything once the child has been reunited with his or her father. [title] Decide what things to do about the child.', 'Make sure your partner is on board and agrees to always make breaks. [substeps] You should now both agree on the vacation dates and trip schedule to which your children will go.', 'The first step to this plan is to set up a telephone call so that you can talk to your partner face to face. Speak quietly and clearly to set the tone for this conversation.']",A
"[header] How to wear a hermes scarf [title] Fold two opposite corners toward the center of the scarf. [step] The first corner should be folded a few inches past the center of the scarf. The opposite corner should be folded over the first fold that you made, so that the only corner showing is the second fold that you made.","['[substeps] Take the left corner and grab the right corner. Push both corners of the scarf together so that they meet, then unfold them.', '[substeps] Open the two corners exactly, keeping a gap open at the corners. Fold one corner the right way so that it fills the gap, and the other corner the left way.', '[substeps] The opposite corner of the scarf should touch the center of the new flat edge created by your first fold. [title] Fold each long edge to the center.', '[title] Gather three squares of fabric of half the original size. [step] You will be making one long and two short squares.']",C
"Three people are in the gym, one of the males is kneeling down and jerking a bar while the other is giving a massage to a woman. the male with the bar","['is doing a sit up on the floor by the women, he reaches for the woman.', 'hit his hand on the back a bull and after the punch, the other man started to read the book.', 'gently talks to the other one, then the male with the weights started to do the same thing with her buttocks.', 'lifts the weights, drops it and then jumps in joy that he has lifted the weight, drops his belt and walks off.']",D
[header] How to convince your husband to have a baby [title] Think about any prior discussions you have had about children. [step] One thing you may want to think about before you talk to your husband about having a baby is any previous conversations you have had about them. This may be information you can use to help your case.,"['[substeps] You may want to refresh your memory regarding past conversations with your husband, or you may need to discuss how many children both of you have. Write down everything you remember about your conversation about the children and discuss when you spoke about the children to help you reconcile the information with your husband.', '[substeps] Did he say he wanted children before you got married? Did he say he never wanted children? If he said he wanted children, you can discuss this knowledge with him. If he said he never wanted to have children, you should discuss how you believed he would change his mind after being married for awhile.', '[substeps] If one of you had any discussions about your children recently, take this into consideration. If you have ever talked about child custody with your husband, there is a good chance he is interested.', ""[substeps] For example, you may have had conversations with your husband about having children because you are concerned about their child's wellbeing. You may have conversations discussing the pros and cons of having kids before you have talked to him, as they are important to him.""]",B
[header] How to set a default browser on iphone or ipad [title] Install the browser you want to use. [step] You can download alternatives to safari (such as chrome or firefox) for free from the. [title] Free up space on the dock.,"['[step] If you want to use the chrome browser for internet surfing, get to the root of the browser and launch it. Go to the chrome dock and double-click on the file to launch the browser.', '[step] To change the default browser settings, tap the backspace icon in the dock. It will expand on a new window and display a list of all browsers saved from your computer.', ""[step] If you already have 4 apps on the dock (the row of icons at the bottom of the home screen), you'll need to remove one to make room for your browser. For example, if you don't want safari on the dock, remove it and replace it with a different browser."", '[step] You will be using the default tab of safari if you add this to your chrome home page. The default tab is in the top-left corner of safari window.']",C
Two men are standing in a forest. they,"['are holding up axes.', 'take off running and swing axes.', 'hold rafts in inflatable tubes.', 'are engaged in a game of cricket.']",A
"[header] How to become a runescape moderator [title] Being active on the forums. [step] This doesn't mean posting on the forums for the sake of being active. Contribute to the different forums, suggest new ideas, respond to other ideas.","[""[title] Contribute, don't scrap, just contribute. [step] Download this [title] Be active and follow the rules of moderation."", ""Provide that hassle free way! [title] Fostering perspectives is essential, for each platform a moderator has high level of expertise in that particular platform, so you don't need to change anything. [step] A moderator will also come equipped with regular tools."", '[title] Purchase a website that supports your interests, favourite mucked up forums, and so forth. [step] Runescape is owned by the inhabitants of this country, as well as the community.', 'The quality of the posts you make counts for a lot more than the quantity of the posts you make. [title] Send in reports when spotting a player breaking the rules.']",D
A graphic introduces the hand car wash video. The car is washed first gently with soap. next,"['is a clean car wash video.', ', two cars slowly drive by.', ', the tires are soaped and washed thoroughly.', ', it is shown from behind.']",C
"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. the man","['begins by painting a wooden armchair metallic gray with a gold spray paint can.', 'then paints a floor with buckets of paint and he uses several buckets to paint the room.', 'gently glides the paint brush along more of the furniture making white lines on the fine rectangular piece of furniture.', 'drops the paint painting and talks to the camera for a while holding a paintbrush and showing off various brushes and sketches.']",A
A coffee mug sits on a counter then dry ingredients and water are added before the contents are stirred with a spoon. a graduated cup with milk,"['and sugar in it is now made to purify water and next poured into the pot to purify water, added salt, lots of water, and chopped chopped fruit juice in the cup.', 'has the mixture poured into it and is stirred.', 'sits on top of the a knife with a cup and proceeds to remove milk from the jug and pour it into the finished coffee in a shotput.', 'and sugar are added to the pot to form a gold color.']",B
"[header] How to make a cleanser for oily skin [title] Combine castor oil with olive oil. [step] Use 1 part castor oil to 2 parts olive oil as a base, though you may vary this ratio depending on your own skin needs. The castor oil functions to clean your skin, and the olive oil serves as a restorative carrier oil.","['[substeps] Make your base by mixing ½ cup olive oil with 1 part castor oil. Massage the oil into your skin and let it absorb.', '[substeps] Castor oil also acts as a topical exfoliator, preventing dead skin flakes from molding onto your oily skin. [title] Avoid doing this if you have dry skin.', 'The oil also decreases risk of skin cancers. [substeps] Add 1 tablespoon (14 ml) of castor oil to one gallon of hot water for a 1:1 ratio.', 'You can also substitute hazelnut oil for castor oil, and sunflower or another light-weight oil (such as canola) for the carrier oil. [substeps] To apply oil cleansers to your skin, pour a small amount into your cupped palm.']",D
