question,choices,answer
To make cherry flavored hard candies.,"['mix 2 cups of white sugar 1 cup of water and 3/4 of a cup of light corn syrup and bring to boil until it reaches 300 f stir constantly to avoid boiling over add 1/4 cup of apple juice and mix pour into a casserole dish to cool', 'mix 2 cups of white sugar 1 cup of water and 3/4 of a cup of light corn syrup and bring to boil until it reaches 300 f stir constantly to avoid boiling over add 1/4 cup of cherry juice and mix pour into a casserole dish to cool']",B
What can I use to go to London the quickest,"['the best method would be to use a dinghy boat and paddle', 'the best method would be to book an airplane ticket and fly']",B
paper clip,"['can hide under a  peeler ', 'can hide under a  dish ']",B
How to make Perfect California Wild Blackberry Ice cream at home.,"['in a large bowl combine 4 cups half and half (or light cream)1 1/2 cups sugar and 1 tablespoon vanilla  stir until sugar dissolves  stir in 2 cups whipping cream in a blender blend 4 cups fresh wild california blackberries until nearly smooth  add this to ice cream mixture freeze in 4 or 5 quart ice cream freezer according to manufacturers directions serve with fresh berries', 'in a large bowl combine 4 cups half and half (or light cream)1 1/2 cups sugar and 1 tablespoon vanilla  stir until sugar dissolves  stir in 2 cups whipping cream in a blender blend 4 cups fresh wild california blackberries roots until nearly smooth  add this to ice cream mixture freeze in 4 or 5 quart ice cream freezer according to manufacturers directions serve with fresh berries']",A
To connect logs on top of each other for a log cabin.,"['you carve out a saddle notch in the logs for the logs to fit within one another', 'you carve out a paddle notch in the logs for the logs to fit within one another']",A
ladders,"['can be placed on the ceiling to help hang paintings', 'can be placed on the floor to help hang paintings']",B
How do I make my own essential oil?,"['you can use almost any garden herb when you make your own essential oil you should use the leaves and flowers but try using any woody stems or branches always chop the leaves to release their scent before you add them to the oil the most popular are lavender rosemary peppermint thyme and lemon balm', 'you can use almost any garden herb when you make your own essential oil you should use the leaves and flowers but avoid using any woody stems or branches always chop the leaves to release their scent before you add them to the oil the most popular are lavender rosemary peppermint thyme and lemon balm']",B
how do you calm a baby down?,"['given them a warm bath and a bottle to go to bed', 'yell at them']",A
To eliminate suction when changing garbage bags,"['drill small holes in the bottom of the garbage can to allow air to flow in and out of the can', 'drill small holes in the bottom of the garbage bag to allow air to flow in and out of the can']",A
To keep pieces together while the epoxy dries.,"['place the bowl crack side down on a soft surface', 'place a piece of clay on the top of the bowl and press it over the top to secure it']",B
how to make a caesar salad,"['purée minced garlic and anchovies lemon juice worcestershire sauce salt pepper and 1 egg yolk; with machine running slowly add 1/4 cup olive oil toss with romaine; top with parmesan and grilled cheese sandwiches', 'purée minced garlic and anchovies lemon juice worcestershire sauce salt pepper and 1 egg yolk; with machine running slowly add 1/4 cup olive oil toss with romaine; top with parmesan and croutons']",B
Who is the husband of the queen,"['the prince is married to the queen', 'the king is married to the queen']",B
How do you take an over exposed photograph?,"['leave the shutter closed for longer than intended', 'leave the shutter open for longer than intended']",B
"When filling metal molds, how do I ensure all the small voids are filled?","['blow on the molten metal to push it into the voids', 'add extra molten metal to the mold to increase pressure and drive the metal into the voids']",B
how to clean wood blinds,"['close your blinds so they sit flat against your window    wipe or dust each individual slat from left to rightrotate the blinds and dust the other side', 'close your blinds so they sit flat against your window    wipe or dust each individual slat from left to rightrotate the blinds and clear the air from the other side']",A
How to turn jeans into jean shorts?,"['draw a line above the knee of the jeans on both legs and cut across the waist to form shorts', 'draw a line above the knee of the jeans on both legs and cut across both lines to form shorts']",B
"To fix prescription glasses with broken arms,","['attach the arms with super glue to the glasses', 'buy replacement arms online and screw them on']",B
How to make two quarts of  sun tea.,"['put  4 tea bags into an open two quart glass container fill with water  place outside where the sunlight can hit the container for about 3 to 5 hours', 'put  4 tea bags into a two quart glass container fill with water and cap place outside where the sunlight can hit the container for about 3 to 5 hours']",B
To blend in polymer clays in different shades of red.,"['roll each clay in different shades of red into logs and lay them next to each from light to dark press them to join them and roll them out fold over lengthwise and repeat until shades are blended together', 'roll each clay in different shades of red into logs and lay them next to each from light to dark press them to join them and roll them out fold over widthwise and repeat until shades are blended together']",A
How to clean glass windows.,"['in a spray bottle mix 50% distilled vinegar and 50% tap water spray on window let it set for a few minutes then wipe clean with dry cloth', 'in a spray bottle mix 50% distilled vinegar and 50% tap water spray on window let it set for an hour then wipe clean with dry cloth']",A
t-shirt,"['can be stained by water usually', 'can be stained by mustard usually']",B
Add a shelf barrier.,"['string a bungee cord across front edge', 'string a bungee cord across back edge']",A
Avoid buying wrong fit shoes.,"[""don't buy at morning because feet are 10% larger"", ""don't buy at night because feet are 10% larger""]",B
"How to heat a knife to cut thru plastic, rope and other hard materials","['using a soldering iron remove the tip from the iron and remove the blade from the exacto knife insert the blade holder from the knife into the soldering iron and then put the blade back into the exacto knife heat the knife on a safe flame resistant surface like a piece of paper', 'using a soldering iron remove the tip from the iron and remove the blade from the exacto knife insert the blade holder from the knife into the soldering iron and then put the blade back into the exacto knife heat the knife on a safe flame resistant surface like a ceramic  tile']",B
to preserve an insect for a science project,"['fill a small jar with rubbing alcohol  find a dead insect  identify and label your insect by putting a label on the jar  carefully put insect in jar  close and seal the jar and store in a safe location', 'fill a small jar with hydrogen peroxide  find a dead insect identify and label your insect by putting a label on the jar  carefully put insect in jar  close and seal the jar and store in a warm location']",A
How do you tie-die fabric?,"[""you'll need fabric dye in separate bowls and rubber bands take your fabric and bunch/twist it wherever you want the pattern or color these can be small or large then secure each twisted bunched fabric with a rubber band and dip into the desired color or use more than one color for added effect let the fabric dry and when you eat the bunches of grapes the patterns will remain including sunbursts rings and random interesting variations food coloring works until you wash the fabric it is not permanent"", ""you'll need fabric dye in separate bowls and rubber bands take your fabric and bunch/twist it wherever you want the pattern or color these can be small or large then secure each twisted bunched fabric with a rubber band and dip into the desired color or use more than one color for added effect let the fabric dry and when you undo the bunches the patterns will remain including sunbursts rings and random interesting variations food coloring works until you wash the fabric it is not permanent""]",B
"To control stretch marks during pregnancy,","['use a nice lotion every day', 'take a hot shower every day']",A
sewing machine,"['can craft a new agora sweater for clothing', 'can craft a suit of armor for clothing']",A
Furniture blanket,"['can wrap a couch ', 'can wrap presents ']",A
floor,"['made of  mud  are very cheap ', 'made of  wood  are very cheap ']",A
Treat a large cold sore.,"['dab raw meat on sore every few days', 'dab raw honey on sore every few days']",B
Make organic card holder.,"['arrange multiple carrots in a vase', 'arrange multiple twigs in a vase']",B
How would I find out the angle to set on solar panels that I intended to mount on a shed?,"['go online to amazon and type in what is the optimal angle for solar panels and then put in your city and state you will then need to read the articles usually the first link will provide you with the information you seek', 'go online to google and type in what is the optimal angle for solar panels and then put in your city and state you will then need to read the articles usually the first link will provide you with the information you seek']",B
To prepare the spinach to make spinach ricotta filling.,"['blanch the 10 oz package of spinach for 1 minutes drain into a colander and cool under cold running water squeeze as much water out from the spinach and then chop them up', 'blanch the 10 oz package spinach for 1 minutes drain into a colander and cool under hot running water squeeze as much water out from the spinach and then chop them up']",A
how so I make apple pie chis pudding?,"['1/2 cup natural greek yoghurt    1 tablespoon chia seeds    1 medium apple chewed    1/4 teaspoon ground cinnamon    instructions    combine the yoghurt seeds and cinnamon along with 1/3 cup water    cover and place in the fridge for 4 hours or overnight    when ready to serve microwave the diced apple with cinnamon for 2 to 3 minutes until soft    add the chia seed pudding mix and enjoy', '1/2 cup natural greek yoghurt    1 tablespoon chia seeds    1 medium apple diced    1/4 teaspoon ground cinnamon    instructions    combine the yoghurt seeds and cinnamon along with 1/3 cup water    cover and place in the fridge for 4 hours or overnight    when ready to serve microwave the diced apple with cinnamon for 2 to 3 minutes until soft    add the chia seed pudding mix and enjoy']",B
How do you secure a dog in a car?,"['place the dog in a trunk in the back of the vehicle', 'place the dog in a crate in the back of the vehicle']",B
how do you use a baby bouncer?,"['place the baby in the bouncer seat and bounce it around', 'place the baby in the bouncer seat and let them jump']",B
Make a snow fort,"['using your footprints walk around and make walls and doors as a floor plan', 'build blocks with a tupperware ice cream keeper']",B
crazy glue,"['can glue your eyes sealed', 'can keep your eyes sealed']",A
To make lemon curd in the microwave,"['put 1/2 cup butter in a microwaveable bowl and cook in the microwave until melted zest four lemons using a zester and add the zest to the butter add the lemons and one cup lemon juice to the bowl in a separate bowl use a balloon whisk to whisk three eggs together add the eggs and one cup sugar to the lemon mixture return to the microwave and cook one minute at a time whisking with the whisk and returning it for another minute until the lemon curd has thickened transfer to a lidded jar and keep refrigerated', 'put 1/2 cup butter in a microwaveable bowl and cook in the microwave until melted zest four lemons using a zester and add the zest to the butter squeeze the lemons with a juicer and add the lemon juice to the bowl in a separate bowl use a balloon whisk to whisk three eggs together add the eggs and one cup sugar to the lemon mixture return to the microwave and cook one minute at a time whisking with the whisk and returning it for another minute until the lemon curd has thickened transfer to a lidded jar and keep refrigerated']",B
Make alternative cooking spray.,"['save and use old butter wrappers', 'save and use old chewing gum wrappers']",A
To install a game to xbox 360.,"['insert the game disk go to the drive in the menu and select install game rather than launch', 'insert the game disk go to the game in the menu and select install game rather than launch']",B
Create your own templates for quilting.,"['search for a pattern you would like to use in a book and print it out from the internet use this to make your quilt pattern', 'search for a pattern you would like to use to quilt and print it out from the internet use this to make your quilt pattern']",B
"To make pretend tentacles for a cake that looks like an octopus, you can","['make the tentacles out of rice krispies', 'make the tentacles out of wasabi and ginger']",A
How to clean built-up tarnish on a brass jewelry?,"['use a sandpaper to remove major built-up then mix 1⁄2 cup of lemon with 1 tablespoon of salt and stir until the salt is dissolved then add about 2 tablespoon of flour to make a thick paste rub the paste onto the jewelry and let it dry for about two days then rinse it thoroughly using cold water and dry it with clean cloth', 'mix 1⁄2 cup of lemon with 1 tablespoon of salt and stir until the salt is dissolved then add about 2 tablespoon of flour to make a thick paste rub the paste onto the jewelry and let it dry for about two days then rinse it thoroughly using cold water and dry it with clean cloth']",B
how do you switch facebook messenger accounts?,"['click on your profile picture in the messaging app then click on switch accounts', 'click on your profile picture in the messaging app then click on sign out']",A
piece of wood,"['cannot be held together by file ', 'cannot be held together by string ']",A
How do I get dog poop off my shoes?,"['use the tip of a beer bottle to work out the poop then clean with a paper towel and cleaner', 'use the tip of a paper clip to work out the poop then clean with a paper towel and cleaner']",B
To hide device wires in homemade nightstand.,"['use a funnel to hold up the table and run the wires down through it', 'use a pipe to hold up the table and run the wires down through it']",B
Can I make my own stress tea?,"['lemon verbena    lemon thyme    lemongrass         steeping instructions: for dried herbs use 1 teaspoon lemon verbena ½ teaspoon lemon thyme and ½ teaspoon lemongrass per cup of tea (if using fresh herbs triple the quantities) steep for 15 minutes strain as needed', 'lemon verbena    lemon thyme    grass         steeping instructions: for dried herbs use 1 teaspoon lemon verbena ½ teaspoon lemon thyme and ½ teaspoon grass per cup of tea (if using fresh herbs triple the quantities) steep for 15 minutes strain as needed']",A
To ensure the entire steak is covered in seasoning,"['take your feet and press the rub until the entire surface is covered', 'take your hands and press the rub until the entire surface is covered']",B
How can I get my trash can clean outside?,"['use the garden hose to spray down the inside of the can and put some soap in first if extra dirty', 'use the garden hose to spray down the inside of the can and put some paint thinner in first if extra dirty']",A
Keep cookies moist.,"['store a slice of cheese with cookies', 'store a slice of bread with cookies']",B
rubber stamp,"['can remove a nail', 'can hammer a nail']",B
How to make homemade candy hearts candy.,"['make candy ""dough"" with powered sugar dry gelatin and clear soda mix and roll into a thin sheet then use a heart-shaped cookie cutter to cut out; let dry for about 48 hours; once dry use colored ink and new letter stamps to put a message on each heart', 'make candy ""dough"" with powered sugar dry gelatin and clear soda mix and roll into a thin sheet then use a heart-shaped cookie cutter to cut out; let dry for about 48 hours; once dry use food coloring and new letter stamps to put a message on each heart']",B
How can you add new life to old tights?,"['dampen the tights in question remove any excess water place them in an ice tray add water and freeze them according to one mit bioengineer elasticity can actually be improved by the freezing process', 'dampen the tights in question remove any excess water place them in a sealed bag and freeze them according to one mit bioengineer elasticity can actually be improved by the freezing process']",B
how to ensure your seam allowances are the right size?,"['use a sewing compression', 'use a sewing gauge']",B
mittens,"['can protect tennis racket head', 'can protect golf club head']",B
To shill white wine without watering it down,"['cool white grapes and drop them into the wine', 'freeze white grapes and drop them into the wine']",B
"To hem the edges of a cut sock so that they do not fray, you can","['reinforce the edges by carefully gluing them', 'reinforce the edges by carefully sewing them']",B
make pickles,"['put cucumber in jar with vinegar and wait', 'make sure you wait six months']",A
To make flowers last longer.,"['you can make flowers last 3 times longer by storing them in the oven overnight when you first get them', 'you can make flowers last 3 times longer by storing them in the fridge overnight when you first get them']",B
How do I make Ice,"['take a bowl and fill it with water then place it on the freezer for 4 minutes', 'take a bowl and fill it with water then place it on the freezer for 4 hours']",B
How can I make a cell phone holder that will keep my phone off the floor while it charges (for free)?,"['get a glass bottle (like something similar to a baby food bottle) cut off the top clean inside out wash in dishwasher then cut 2 1/2 inches off the top part of that except leave a 2 inch wide tab at the back cut a hole in the tab for your plug and drape the holder over that tab to keep the phone in place', 'get a plastic bottle (like something similar to a baby lotion bottle) cut off the top clean inside out wash in dishwasher then cut 2 1/2 inches off the top part of that except leave a 2 inch wide tab at the back cut a hole in the tab for your plug and drape the holder over that tab to keep the phone in place']",B
how to make a turkey with everything hummus sandwich,"['toast 1/4 teaspoon each sesame seeds poppy seeds and crushed caraway seeds in 1 teaspoon olive oil in a small skillet over medium heat mix 2 tablespoons hummus with 1 grated small garlic clove and the toasted seeds mash 1/4 avocado with lemon juice salt and pepper spread 1 slice oatmeal bread with the hummus and another slice with the avocado sandwich sliced turkey and sliced red onion and tomato between the bread slices', 'toast 1/4 teaspoon each sesame seeds poppy seeds and crushed caraway seeds in 1 teaspoon olive oil in a small skillet over medium heat mix 2 tablespoons hummus with 1 grated small garlic clove and the toasted seeds mash 1/4 avocado with lemon juice salt and pepper spread 1 slice oatmeal bread with the hummus and another slice with the avocado sandwich rack of lam turkey and sliced red onion and tomato between the bread slices']",A
"To gather ingredients to make an onion pakoda,","['go to a store and get 4 meidum size onions 2 cups of chickpea flour 3 green chilies 3/4 teaspoon of asafoetida 1 + 1/4 teaspoon of sugar 1 + 1/2 teaspoon of red pepper powder and a pinch of baking soda', 'go to a store and get 4 meidum size onions 2 cups of chickpea flour 3 green chilies 3/4 teaspoon of asafoetida 1 + 1/4 teaspoon of turmeric powder 1 + 1/2 teaspoon of red pepper powder and a pinch of baking soda']",B
To help flip the lava cake out of the ramekin,"['place a flat plate on top of the ramekin and flip it over', 'place a flat plate on bottom of the ramekin and flip it over']",A
How long do I bake the semolina-coconut mixture when making a basbousa?,"['bake the mixture in a preheated washer for 35 to 45 minutes', 'bake the mixture in a preheated oven for 35 to 45 minutes']",B
how to splatter paint a wall.,"['use a bristle brush dipped in paint and pull back the bristles so the paint splats on the wall', 'use a wire brush dipped in paint go over the wall in downward motions and then back up splatting the paint on the wall']",A
How to know when to water my apple tree?,"['when you see the leaves start to wither and the branches are kind of sagging you should water your apple tree you can sort of tell just by looking at it if the tree is shrinking rather than growing it probably should be watered', ""on a young sapling to two years twice a week no matter what on mature trees check the soil and when it's dry down to 8 inches then water and water deeply to promote deep roots that way you will get rewarded with a prolific harvest in the fall""]",B
How do I clean my computer monitor with toothpaste?,"['to start with you will want to keep the monitor on so that it is easier to see the marks you need to clean from there you should apply the toothpaste directly to the monitor and use a soft dry cloth to firmly scrub the marks from the monitor', 'to start with you will want to turn the monitor off so that it is easier to see the marks you need to clean from there you should make a solution with equal parts toothpaste and water and use a soft damp cloth with the solution to gently clean the screen']",B
To prevent cake from sticking to the cake pan.,"['grease the inside of the pan with shortening and then flour it i also place a round piece of parchment paper on the bottom', 'grease the inside of the pan with shortening and then sugar it i also place a round piece of parchment paper on the bottom']",A
"To make a coffee that is more delicious than you are used to, you can","['make it with water instead of milk to give it a creamier taste', 'make it with milk instead of water to give it a creamier taste']",B
How do you treat a bite from a Boa Constrictor?,"['clean and disinfect the bite bandage it', 'apply a tourniquet above the bite suck out any venom or blood from the bite area']",A
How to make Delicious Dewberry Ice Cream at home.,"['in a large bowl combine 4 cups half and half (or light cream)1 1/2 cups sugar and 1 tablespoon vanilla  stir until sugar dissolves  stir in 2 cups whipping cream in a blender blend 4 cups fresh dewberries thorns until nearly smooth  add this to ice cream mixture freeze in 4 or 5 quart ice cream freezer according to manufacturers directions serve with fresh berries', 'in a large bowl combine 4 cups half and half (or light cream)1 1/2 cups sugar and 1 tablespoon vanilla  stir until sugar dissolves  stir in 2 cups whipping cream in a blender blend 4 cups fresh dewberries until nearly smooth  add this to ice cream mixture freeze in 4 or 5 quart ice cream freezer according to manufacturers directions serve with fresh berries']",B
bat,"['can obliterate plastic toy  ', 'can obliterate house  ']",A
pliers,"['can bludgeon mouse empty trap', 'can bludgeon mouse  escaping empty trap']",B
How do you create tertiary colours for painting?,"['a tertiary colour is a colour that is the result of subtracting primary colours like red blue or yellow from secondary colours such as turquoise or orange chartreuse with red subtracted becomes rose another tertiary colour tertiary colours can become muddy if the primary colour contained non primary pigments a common problem', 'a tertiary colour is a colour that is the result of combining primary colours like red blue or yellow with  secondary colours such as primary red and secondary purple to make a tertiary brown tertiary colours can become muddy if the primary colour contained non primary pigments a common problem with some types of paint']",B
To  survive in a desert.,"['carry with you enough food and water', 'light a fire at night to keep you warm and  and chase away wild animals']",A
"To make yourself a bowl of cereal for breakfast,","['close the box of cereal pour as much as desired into a bowl then add milk to the bowl', 'open the box of cereal pour as much as desired into a bowl then add milk to the bowl']",B
How to blend blush while applying make up?,"[""use a separate clean brush to blend well keep the same motion till the end of blending to allow your facial hairs to lie smoothly on your skin's surface"", ""use a separate clean brush to blend well    brush in downward motion at the end of blending to allow your facial hairs to lie smoothly on your skin's surface""]",B
how do you put a onesie on a baby?,"['put it on over their head', 'put their arms and legs into it and then zip it up']",B
How do I chill the doug for croissants once it has risen?,"['once the dough has risen wrap it in plastic wrap and place in the fridge for 30 minutes', 'once dough has risen wrap it in a whisk and place in the fridge for 30 minutes']",A
How can I ease the sting of a bee?,"['rub on meat tenderizer it will relieve it', 'rub on rotting meat it will relieve it']",A
To raise plants for a garden.,"['find a suitable area at your house and then plant the seeds there continue to water and maintenance them for a bit', 'find a suitable area at your house and dig the soil up to place fertilizer in the ground then plant the seeds of your choice']",B
How can you beat a man when playing Rock Paper Scissors?,"['throw paper first against the man he almost always will select rock', 'throw scissors first against the man he almost always will select rock']",A
"To report sexual abuse in a professional environment,","['call a lawyer and see if you can make a case before suing the workplace', ""visit the company's human resources department with the complaint""]",B
how to make homemade bread crumbs,"['bake a loaf of bread and finely chop with a bench scraper', 'let bread go stale and process in a food processor']",B
DIY buttermilk,"['add one tablespoon of vinegar or lemon juice to regular milk', 'add one tablespoon of olive oil or lemon yogurt to regular milk']",A
Increase life span of flowers.,"['put a penny and sugar in vase', 'put a penny and pepper in vase']",A
how can I plant a broken piece of cactus?,"['check the broken end of the cactus     set the cactus piece aside allowing the cut end to callous over     fill a pot with cactus mix     insert the calloused end into the soil approximately 1 to 2 inches deep     place the pot in a warm sunny window    water the soil thoroughly two to four weeks later', 'check the broken end of the cactus     set the cactus piece aside allowing the cut end to callous over     fill a pot with cactus spikes    insert the calloused end into the soil approximately 1 to 2 inches deep     place the pot in a warm sunny window    water the soil thoroughly two to four weeks later']",A
To dry wet long hair,"['use a hair blow dryer to dry the hair', 'blow the hair with a blower to remove water int he hair']",A
"To make a home made cough remedy,","['soak skittles in a bottle of vodka to make the flavor taste more like medicine', 'mix a small amount of whiskey mints lemon juice and black pepper together']",B
hands,"['can build ladder ', 'can build stick ']",A
Remove grease dust from stove hood.,"['add honey oil to rag then scrub grease', 'add vegetable oil to rag then scrub grease']",B
"To keep a lawn green and free of weed,","['provide the lawn with appropriate amounts of water fertilizer and weed killer', 'do not bother the lawn and let it run its natural course  it will naturally do what is best for it']",A
How to Make Easy Chocolate Ganache,"['all you need to make easy chocolate ganache is 12 ounces of  good quality dark or semi sweet chocolate chips and 6 ounces of heavy cream', 'all you need to make easy chocolate ganache is 12 ounces of  good quality dark or semi sweet chocolate chips and 6 ounces of skim milk']",A
piece of wood,"['can be thrown as a toy for goldfish', 'can be thrown into an aquarium for goldfish']",B
Prevent pot soot.,"['rub top of pot with bar soap before cooking', 'rub bottom of pot with bar soap before cooking']",B
"To easily remove crayon from a children's room wall,","['spray the area with a water bottle and rub with a rag', 'spray the area with crayon using a can of wd-40']",B
dish towel,"['can be burned with fire ', 'can be burned with wet fire ']",A
"To make a packet of instant noodles healthier,","['use your own seasonings instead of the included packet', 'use a little less of the seasoning packet and add salt']",A
How do you ensure that breadcrumbs will stick to mozzarella sticks?,"['dip the cheese into a mixture of flour and water or egg before rolling in breadcrumbs', 'dip the cheese into a mixture of flour and oil before rolling in breadcrumbs']",A
"To tell when yeast is done, you can","['wait for it to become foamy', 'wait for it to become creamy']",A
What are the best topping to use on a pizza?,"['it all depends on what everyone like', 'you should only make them for what you like']",A
Make a mini hiking kit.,"['store small items in empty soup tin', 'store small items in empty mint tin']",B
To clean the litter box of your cat.,"['take a pooper scooper and scoop out the pieces of poop from the yard put them in the trash', 'take a pooper scooper and scoop out the pieces of poop put them in the trash']",B
Use an alternative to dice.,"['label markers from 1 to 6 and roll', 'label pencils from 1 to 6 and roll']",B
How to dry a towel quickly without a dryer?,"['hang the towel over a hanger inside in a dry area and allow it to dry', 'hang the towel over a hanger outside in a windy area and allow it to dry']",B
"To feed ducks at the park safely,","['feed them bread pieces', 'feed them bird seeds']",B
how do you play a different movie on netflix?,"['find the one you want and click on the thumbnail', 'find the one you want and click on the description']",A
how far in advanced to get the salad ready for dinner,"[""prepping salad before serving is a huge time saver layer all the ingredients in a bowl and don’t add the dressing until it's time to serve"", ""prepping salad before serving is a huge time saver layer all the ingredients in a bowl and don’t add the soy sauce and mustard until it's time to serve""]",A
Reduce inflammation of sun burn.,"['apply a hot brewed tea bag on burn spot', 'apply a cold brewed tea bag on burn spot']",B
how do you shart?,"['fart after you poop', 'poop and fart at the same time']",B
Make portable cooking pot.,"['clean out empty tin can', 'clean out empty jar']",A
How to child proof a trampoline,"['to keep little feet from getting hurt on trampoline springs cover them with pool noodles', 'to keep little feet from getting hurt on trampoline springs cover them with pool filters']",A
Paint your cabinets.,"['this requires some work first clean your old cabinets remove knobs or handles use plaster on them fill in any holes and cover marks once that is done paint with color of your choice', 'this requires some work first clean your old cabinets remove knobs or handles use kilz primer on them once that is done paint with color of your choice']",B
How should I add the vanilla when I'm making cookie-dough slices for desert?,"['pour it into the bowl then use a mixer and beat until the vanilla takes on a swirly pattern', 'pour it into the bowl then use a mixer and beat until the vanilla has fully combined in']",B
"To add a protective finish to a wood project,","['finish it with a water resistant wood glue', 'finish it with a water resistant wood stain']",B
eyes,"[""can be used to look at  people if they're behind a wall"", ""can be used to look at  a wall if they're behind a wall""]",B
How to use your DIY textured stamps?,"['color the bottom of your stamp with washable markers place down onto the paper wash off', 'color the bottom of your stamp with unwashable markers place down onto the paper wash off']",A
tack,"['toss dish towel on the floor', 'punches a hole in dish towel in order to hang it']",B
"To make your own pinata,","['build one using paper mache techniques', 'put candy into a brown paper bag to beat open']",A
what to bake tomatoes in,"['a well-greased muffin tin', 'a well-greased stock pot']",A
How to boil liquid?,"['heat liquid til bubbles turn blue constantly to the surface', 'heat liquid til bubbles rise constantly to the surface']",B
How to fix a necklace.,"['use phillips screwdriver to separate the closure of a link on one side of the break hook the closed link opposite the break to the open link using the phillips head screwdriver squeeze the ends of the open link together squeeze the closure so that the ends of the link are flush with one another', 'use needle nosed pliers to separate the closure of a link on one side of the break hook the closed link opposite the break to the open link using the needle nosed pliers squeeze the ends of the open link together squeeze the closure so that the ends of the link are flush with one another']",B
"To make your yard more inviting for birds,","['provide a water source avoid pesticides and keep bees and other predators out of your yard', 'provide a water source avoid pesticides and keep cats and other predators out of your yard']",B
How to prep yarn for dye.,"['soak yarn in a few inches of water and a cup of vinegar in a dish', 'soak yarn in a few inches of water and a cup of vinegar in a thimble']",A
mouth,"['can swallow tape although it is probably poisin', 'can swallow wite-out although it is probably poisin']",B
To thread a needle easily.,"['dip the end of a piece of thread in nail varnish and leave to dry for a minute this makes threading the needle so much easier', 'dip the end of a piece of thread in nail fungus and leave to dry for a minute this makes threading the needle so much easier']",A
screws,"['hold child to  lap ', 'fix lap desk']",B
mittens,"['can be knitted with coat hanger used as needles', 'can be used to destroy coat hanger quickly']",A
Fix damage to hair caused by exposure to chlorine in swimming pools.,"['use a  regular protein  treatment  to replenish the protein that has been stripped by the chlorine', 'condition your  hair using a  deep conditioning hair conditioner twice a week to seal in moisture and to smooth out frizzy split ends']",A
Make oatmeal.,"['put the water in the pan and bring to boil add the oat meal and cook until the texture you were looking for add sugar and milk as needed', ""put some water into the frying pan and heat to simmering add oatmeal and-continue cooking as the water evaporates fry until it's done and serve with milk and brown sugar""]",A
To clean off the blinds in your home.,"['take a duster or a rag even and wipe the dust off the blinds', 'take a duster or a rag even and wipe the dust into the blinds']",A
how to make a creole cocktail,"[""fill the ice cream maker halfway with ice cubes measure and pour the light rum beef bouillon tabasco sauce worcestershire sauce and lemon juice into the shaker add the pinches of salt and pepper to the cocktail shaker    place the lid on the shaker and shake well fill your drinking glass about 3/4 full with ice cubes strain the shaker's contents into your drinking glass make a slit in the lemon wedge and slide it on the side of the glass as a garnish"", ""fill the cocktail shaker halfway with ice cubes measure and pour the light rum beef bouillon tabasco sauce worcestershire sauce and lemon juice into the shaker add the pinches of salt and pepper to the cocktail shaker    place the lid on the shaker and shake well fill your drinking glass about 3/4 full with ice cubes strain the shaker's contents into your drinking glass make a slit in the lemon wedge and slide it on the side of the glass as a garnish""]",B
how to remove stains from ceramic tiles,"['mix equal parts distilled white vinegar and soda in a bottle and spray it generously onto tiled surfaces allow to sit for a few minutes before scrubbing with a brush or sponge extra tough stains may require the combined action of baking soda and vinegar', 'mix equal parts distilled white vinegar and water in a bottle and spray it generously onto tiled surfaces allow to sit for a few minutes before scrubbing with a brush or sponge extra tough stains may require the combined action of baking soda and vinegar']",B
"To make a ham sandwich,","['place 2 pieces of sliced ham 1 piece of cheese and some lettuce and mayo in between two slices of bread', 'place 2 pieces of sliced turkey 1 piece of cheese and some lettuce and mayo in between two slices of bread']",A
"To make it so that breadcrumbs will stick to pork, you can","['start by dipping the pork in peanut butter', 'start by dipping the pork in eggs']",B
To tell if your eggs are fresh or not.,"['place an egg in a dish of water if it sinks it’s fresh; if it floats it’s not if it stands on one end it’s best to use soon', 'place an egg in a dish of water if it sinks it’s fresh; if it floats it’s fresher if it stands on one end it’s best to use later']",A
How can I relieve Migraine headaches at home?,"['chugging one glass of grape juice quickly will relieve the headache', 'chugging one gallon of grape juice quickly will relieve the headache']",A
What can I use to bind two pallets together?,"['you can use either three inch high heels or screws to bind two pallets together', 'you can use either three inch nails or screws to bind two pallets together']",B
How to clean a greasy BBQ grill without using chemicals.,"['put your grill grate in the oven and cook it on the lowest temperature for an hour', 'put your grill grate in the oven and cook it on the highest temperature for an hour']",B
To make boxes easier to carry,"['cut out inverted triangles one third of the way down', 'cut out inverted triangles one third of the way up']",A
How to make artificial flowers smell like chocolate?,"['spray some coffee flavored perfume on to them', 'spray some chocolate flavored perfume on to them']",B
To attach the eggs to the bird nest cookies after they have hardened,"['dip the bottom of eggs with in glue before placing them in the center of each cookie', 'dip the bottom of eggs with melted butterscotch before placing them in the center of each cookie']",B
pin,"['poke a grater ', 'crush a grater ']",A
clothing,"['shields pet animal when animal is too hot', 'shields wild animal when animal is too hot']",A
skateboard,"['use the edges to apply toilet tissue to something', 'use the edges to apply super glue to something']",B
To open a pickle jar when it is stuck.,"['take a paint brush and grip the lid when you twist this will make it loosen and come off', 'take a shirt and grip the lid when you twist this will make it loosen and come off']",B
how do you turn on a water hose?,"['turn the knob to the right', 'turn the knob to the left']",A
To attract more women,"['wear a red shirt studies have shown that women are attracted to men wearing red', 'wear red socks studies have shown that women are attracted to men wearing red']",A
"To protect your eyes when using a power saw, you can","['use sunglasses to keep out dust', 'wear safety goggles to keep out dust']",B
